tweet_proba,user_id
1.0857784748077393,938262341992325120
1.9341483116149905,854030805106130944
-0.933025360107422,918266293903601665
-0.41682109236717213,1278447090
-0.8375380635261536,2975210675
-0.8507910966873169,631089809
0.5023992061614989,777556442895134720
-2.547801971435547,859935714963734531
-0.4678598642349243,47930281
0.051144499331712716,499246898
-1.224198579788208,3151678025
-2.448866605758667,2733675473
-0.25715523958206177,2159597785
-1.3596858978271484,601120192
-1.954335331916809,374164987
0.11128849536180496,2231674538
-0.8447003364562988,811061004
-1.2608397006988523,20075102
-0.95092511177063,2955597647
-3.303727149963379,2321410993
-1.874336004257202,976369772
-1.3316650390625,1273204190
-3.3627932071685787,2773492156
-0.9151599407196044,190171995
-0.31892406940460205,18146234
-1.9093443155288696,386963383
-2.315087080001831,709201467228303361
-1.662151575088501,21501875
-1.453419804573059,2245824840
-1.0800758600234983,2832626553
-0.38750874996185297,1607078102
-0.7763668894767761,793251779483996160
-0.1738610863685608,1028041303
1.2239420413970947,424087650
-1.4436968564987185,1046130110
-2.287484169006348,755887193181212673
-3.399813413619995,804611842286841857
-1.4412194490432741,35850022
-3.3687741756439213,4178587745
-1.7653406858444214,898727604601180165
-0.5999428629875183,1423556738
0.8477621674537659,4307460612
-1.565047025680542,412901559
0.10522909462451936,1011873317479960577
-1.5815079212188718,2194990418
1.3495537042617798,1661014734
-2.037447452545166,708253567
0.001538080396130681,861246079773405184
1.5704559087753296,4024900204
-1.5179697275161743,84325799
-1.0290046930313108,853608883536965632
-1.5482378005981443,719253803011293184
-2.585498332977295,731491916605456384
-3.1807861328125,802925432639201280
-2.0259952545166016,386814685
0.3498913645744324,1418119297
-3.4223129749298096,2603390468
1.7537573575973509,47412686
-3.4261445999145512,344463100
2.021547794342041,981444908006469632
0.949476420879364,938988003782881280
-0.030945496633648876,284002988
-2.7632365226745605,31524966
-0.5700291991233826,16779119
-0.4014919996261597,2166415653
0.012731452472507955,114043752
-0.013126992620527744,40384076
0.6532129645347595,1015691772
-1.745088815689087,3388785461
-1.2605034112930298,18891096
-1.7375433444976809,2206871935
-2.3962931632995605,317219874
2.2100844383239746,809884817173151744
-3.362553834915161,706937305735557123
-3.4251742362976074,2827435968
0.8091814517974854,398327660
-1.4878336191177368,2150187600
-3.3899121284484863,231940481
1.7855677604675293,15904596
-2.7271249294281006,3706261634
-1.9645975828170776,284065462
-1.2690308094024658,783814765185474560
-0.9148393869400024,46292343
-1.1054538488388062,4836042373
0.7051860690116882,936356927499628546
0.2752868235111237,715656121088913408
-1.4409455060958862,242272079
-0.32605499029159546,2181113628
-2.296383619308472,4787372613
-1.223778247833252,387226883
-1.8508948087692259,29134825
-1.4035441875457764,771995861060493312
-1.8991522789001465,2466017750
0.9697055816650392,5353512
-1.9677170515060425,4720908078
-1.1299830675125122,246864932
-1.155797839164734,14534467
-3.26647424697876,276322457
1.924031376838684,323161737
-3.372260570526123,632292241
1.184855818748474,2374397258
-0.16443748772144318,46059944
-1.4372966289520264,4895100863
0.3420594930648804,340028968
-1.4476430416107178,1687626085
0.8101512789726257,2904877020
-2.049536943435669,16391016
0.473866730928421,14672158
1.6283223628997805,1019556037
-0.8392687439918518,1532891544
-3.357736349105835,940215233259474945
-0.7124851942062378,800322
0.027527403086423874,71669770
-0.11727607995271686,526450357
-1.216559648513794,4635483981
-3.3825671672821045,828610686112636928
0.19748663902282715,113520883
-3.3333740234375,455306032
-3.3045828342437744,97769756
1.4293183088302612,721391543534415875
-0.013859059661626816,899825822072270849
1.2411723136901855,703052137
1.1927393674850464,148866506
1.2707701921463013,4377278475
-2.1001808643341064,3398360807
1.2912980318069458,49328633
-0.9634123444557191,927952798301544448
-3.249298572540283,5943512
-3.3914568424224854,833559079
-0.09527848660945892,2869741621
0.2566682994365692,490871541
0.3808874785900116,749948269934116864
-1.6529583930969238,155585042
0.021784836426377296,24404095
2.05566954612732,173217879
-0.6544303297996521,1533321164
-1.640434503555298,63112528
-3.3551199436187744,332280370
0.780753493309021,588596224
-1.0426828861236572,890599105008939009
-3.432608366012573,566927421
-0.2944171130657196,3401706856
-3.209153175354004,33300828
-0.4734836518764496,892704216
1.9617915153503416,497332109
1.4630393981933594,168508680
0.6701256036758423,2392091424
0.44174304604530334,2724570331
-1.1636481285095217,871459960638636034
1.7114044427871704,2372349740
1.2955795526504517,888265387292246018
0.902099609375,445077364
0.3131788372993469,1483744693
-3.33567476272583,2299828074
1.6656029224395752,81730778
-0.4446847140789032,117026889
-0.8277572989463806,729707687638933505
-0.2393676042556763,1674847772
0.9964320063591005,83678633
-1.4201089143753052,2789078416
2.031952381134033,70978507
-0.6318132877349854,20382242
-3.362668514251709,904520003004792832
-3.446917533874512,837879742535651329
1.9847620725631716,764523678663004160
1.829253077507019,738898319934644224
2.113311529159546,1370387833
-3.273871898651123,1394699874
-0.9032790064811708,624976665
0.5106601119041443,930376591
-0.6654710173606873,5940622
-1.5761617422103882,2628472040
1.850891351699829,773293398358974465
0.8246632814407349,582174743
1.1636440753936768,861714516
0.024458948522806168,112666923
-1.1019983291625977,737252349765373957
-1.945980668067932,6466252
-2.0460352897644043,3091934094
-0.4624220430850983,326382274
1.038847804069519,438398480
2.0841352939605717,25272739
-0.022831238806247708,11241592
-1.0489051342010498,144542570
-2.2433581352233887,32901267
0.12269307672977448,2441905471
-0.5052980780601501,18920716
0.12590482831001282,904139436576743425
-1.3120802640914917,2975331393
0.789255678653717,18814724
1.7913284301757812,4829858071
-0.13843274116516113,2245071729
-3.3765077590942383,1143673459
1.390597581863403,3363516911
-0.561139702796936,3097988169
0.4932436347007752,715308418446311424
-0.9575144052505492,847515628974100480
-0.43056580424308777,15837392
1.1003724336624146,319128148
0.6730136871337891,4740401665
-0.15308944880962372,442414239
-3.374321460723877,144075305
-3.332947969436645,544149557
0.5695662498474121,925819207484354560
-1.212507963180542,435641243
-0.6988232731819153,2512751221
-1.3550007343292236,767410396772855816
-0.8540521860122681,1621904653
-0.10602603852748872,854895607
2.1531507968902592,16003507
0.9343006014823914,854189316
-0.3628455102443695,1075435898
-1.7907038927078247,3146704058
1.486380100250244,211687612
0.06470104306936264,989941706
-0.9068986773490906,124230401
-0.4884982109069824,2325578831
-1.6851049661636353,780436733041053696
0.15458662807941434,543143031
0.3379327356815338,170673312
1.4133149385452268,4038800713
-1.1859568357467651,1317726559
