user_id
25073877
16747981
1712939281
1733467884
147851744
16589206
358545917
91279573
207784631
2336050548
16906660
41687358
1558996520
151871519
63485337
95092020
113137765
161469460
13972382
822215679726100480
44196397
2213370912
164070785
32949727
594594161
18643437
20015311
41455567
15143478
117652722
42345999
78523300
42737663
159708757
65974890
2883864873
1356030014
424806929
19725644
18208354
17995040
990317363915579392
108155579
83339474
2800681614
18379614
2916305152
2699887286
116454409
19091173
813286
878296699
36803580
4316769252
2666936809
27000730
1499808391
42082673
11348282
30665669
16106584
22703645
2790090018
482388629
246467722
15912890
15439395
12798922
2172172229
730121169194655748
878247600096509952
2790540392
14075928
44054652
15227791
2743934803
792017765544693760
109334785
19017675
209512953
909743718575611905
2815279566
39344374
15070269
19609162
9487272
557265175
5162861
1357963177
16989178
3345331894
1398479138
114684274
2853461537
237430424
2835451658
5402612
61166489
10810102
196168350
313038011
2411290603
322836003
921033470712918016
2598183050
62513246
21514744
116994659
823537937694490624
3306654832
34447217
2169511
931238660
1583865109
457984599
894748894789115907
3145662545
2850255627
295731821
2812908133
259808059
10671602
818876014390603776
15081340
7076492
169686021
2807060009
192750449
16725793
602317143
116579971
19217369
37710752
2814885768
16303106
25235151
14835756
89765059
29758446
20188060
7702542
2362746566
16298441
950142270
21439144
1187330941
345497264
59150150
401212191
114999983
54556379
822215673812119553
1175798203918290944
1592002099
14431987
2293075705
832734967
2864381561
2789890544
109741789
931257110129729536
2772264097
72583738
1637624197
91882544
216881337
953911102127079424
4914384040
2747746256
710450353
499230066
216776631
2193829069
2541766878
2825833779
702544283547668480
600714541
388983706
875530044
41634520
225796043
356249623
2276337589
818910970567344128
82541017
1540486075
115485051
2832127183
106638964
400792849
2795274284
2757067388
1110105054
47786101
31136822
51241574
889533774802845696
747315656094154752
127941629
22025945
15976697
18744815
78683448
46078438
19124682
2844542009
2801890131
770619360062898176
4189054053
47293791
292929271
807095
29442313
210424042
304679484
58287890
2861828567
140542416
850036892
3775360879
601894629
177280097
2871404379
2814040284
419520517
140060120
166751745
2918089872
592730371
22203756
90420314
52544275
755379008972419073
360761430
50769180
2421479514
16286419
317356725
2872869923
50393960
818927131883356161
1436093042
6351572
2846735297
996670904523423744
3086789309
57338175
2974243444
19697415
1364280583
19015287
17325645
15999738
2853946413
1556456528
328233137
809931074113597445
742143
18948541
312696314
2753872050
135385733
858007686
24206059
1652541
23022687
23504870
2916604288
2503081470
57441414
955755708838014976
471672239
35039490
22461427
70466918
107658551
273542042
976926473515872257
1367531
595593149
2729513808
41550430
29106807
1339835893
17169076
153151272
976796785422290944
314700035
739133515170729984
26637348
119958446
2809119696
39349894
394916752
118845216
14749383
241382835
41267896
2854720148
777892431148752896
527526077
1096845500
232901331
611986351
2744134237
34743251
2893511188
712317698202603520
2789422208
767960339547774976
283043739
138203134
2908170952
14669951
216299334
2782754617
906524290601943040
271603436
1511386590
1878576403
281890963
204832963
1220052816
428333
107225267
411868039
709804717455634432
1431436446
2841652475
506429053
16145029
274316654
777118795710300160
2321698795
31353077
2785255490
2924559488
2534342832
2794782427
609649719
18334111
18247062
28628850
2471733908
2793066487
195271137
4823705386
102728963
258809020
2297076188
2791121294
2437634414
23645599
2812745721
35565544
2751259861
946532148
10228272
55793637
26234974
2861423605
250831586
2837892202
721981861
2782040341
187879693
2775396834
966669824939167744
2789451130
1135380052693020674
759251
16291990
613469003
769564715940839424
2815277345
2688750895
2913722920
2877151045
2871754306
2955460223
128069969
2787254808
16076032
902200087
2306099193
65289126
2756873076
365218954
175428809
2943580917
122451685
2870315974
2851660402
2519109764
951562980071755776
17956471
2855949487
2815394001
371967650
4496473703
333615851
339566435
2828711670
